Unnamed: 0,id_cliente,qtd_filhos,idade,tempo_emprego,qt_pessoas_residencia,renda,sexo_F,sexo_M,tipo_renda_Assalariado,tipo_renda_Bolsista,tipo_renda_Empresário,tipo_renda_Pensionista,tipo_renda_Servidor público,educacao_Primário,educacao_Pós graduação,educacao_Secundário,educacao_Superior completo,educacao_Superior incompleto,estado_civil_Casado,estado_civil_Separado,estado_civil_Solteiro,estado_civil_União,estado_civil_Viúvo,tipo_residencia_Aluguel,tipo_residencia_Casa,tipo_residencia_Com os pais,tipo_residencia_Comunitário,tipo_residencia_Estúdio,tipo_residencia_Governamental,posse_de_veiculo_False,posse_de_veiculo_True,posse_de_imovel_False,posse_de_imovel_True,ano,mes,dia
10952,8804,0,56,0.3780821917808219,2.0,2573.28,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,11,1
10953,13399,1,29,0.3479452054794521,3.0,2104.43,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,11,1
10954,12567,0,26,3.032876712328767,2.0,1437.28,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,11,1
10955,6349,0,36,7.249315068493152,2.0,1143.42,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,11,1
10956,14284,0,43,5.6219178082191785,2.0,529.26,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,11,1
10957,1012,3,41,0.3342465753424657,5.0,2671.75,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,11,1
10958,9950,0,33,12.852054794520548,2.0,86194.03,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,11,1
10959,3291,1,43,7.306849315068492,3.0,3718.7,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,11,1
10960,149,0,43,24.621917808219177,1.0,2756.54,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,11,1
10961,3337,0,27,6.408219178082192,2.0,2195.15,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,11,1
10962,12276,0,25,5.613698630136986,1.0,5906.02,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,11,1
10963,11298,0,28,5.35068493150685,2.0,2321.36,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,11,1
10964,2936,0,53,12.473972602739725,2.0,3677.09,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,11,1
10965,318,0,52,12.194520547945206,1.0,7078.85,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,11,1
10966,1450,0,47,4.4301369863013695,2.0,5333.07,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,11,1
10968,8727,0,40,18.91506849315068,2.0,30722.66,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,11,1
10969,11428,0,43,1.0931506849315071,1.0,2352.29,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,11,1
10970,1961,2,46,3.761643835616439,4.0,11342.43,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,11,1
10971,4260,0,36,5.926027397260274,2.0,2315.97,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,11,1
10972,5994,0,42,10.389041095890413,2.0,4619.53,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,11,1
10973,12293,0,29,1.610958904109589,1.0,6575.83,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,11,1
10975,4067,0,36,1.0438356164383562,1.0,4371.48,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,11,1
10976,2131,1,27,0.2547945205479452,2.0,2032.71,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,11,1
10977,14210,0,51,0.873972602739726,1.0,2029.38,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,11,1
10978,14080,0,43,12.295890410958906,2.0,4625.73,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,11,1
10980,13383,0,38,6.183561643835616,2.0,2493.89,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,11,1
10982,1639,0,50,5.06027397260274,2.0,2072.41,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,11,1
10984,9557,0,42,0.8465753424657534,2.0,1672.18,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,11,1
10987,13657,2,28,7.520547945205481,3.0,16443.91,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,11,1
10988,7666,1,45,11.02191780821918,2.0,1316.03,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2015,11,1
10989,13409,0,51,4.931506849315068,1.0,1684.77,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,11,1
10990,15666,1,38,4.449315068493152,3.0,4121.63,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,11,1
10991,11863,0,44,2.8301369863013703,2.0,2726.61,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,11,1
10992,12412,1,37,5.698630136986301,3.0,4091.03,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,11,1
10993,11974,2,28,8.183561643835617,4.0,8435.33,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,11,1
10995,14160,0,28,9.46027397260274,2.0,1570.31,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,11,1
10996,9008,0,60,14.287671232876711,2.0,30620.54,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,11,1
10997,3561,1,36,11.613698630136984,3.0,9590.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,11,1
10998,5868,1,29,8.808219178082194,3.0,2529.45,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,11,1
11000,9602,1,33,9.432876712328769,3.0,1319.94,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11001,2015,0,34,7.178082191780822,2.0,7390.48,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11002,7148,0,47,3.2931506849315078,2.0,4010.06,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11003,5616,0,35,6.2904109589041095,2.0,1434.22,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,12,1
11004,1636,0,46,11.652054794520549,2.0,1934.62,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11005,8436,0,23,3.3863013698630136,1.0,2688.53,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2015,12,1
11006,15534,0,56,14.126027397260271,2.0,4099.21,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11007,15711,2,42,9.523287671232875,4.0,14038.82,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11009,4520,0,38,20.27397260273973,2.0,4748.97,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11011,2598,0,31,9.065753424657537,1.0,12744.28,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2015,12,1
11013,11817,1,36,7.016438356164382,3.0,4196.62,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11016,10682,0,32,5.013698630136987,2.0,4515.05,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11017,831,1,46,0.6657534246575343,3.0,4654.36,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11018,11463,0,48,0.9287671232876712,1.0,6728.28,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11019,15801,0,53,5.764383561643837,1.0,5135.91,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11020,9567,0,60,28.03287671232877,1.0,10401.44,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2015,12,1
11021,3854,0,67,21.194520547945206,1.0,15707.93,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11022,16607,0,28,2.180821917808219,1.0,1205.98,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11023,3145,0,26,3.4739726027397264,1.0,3061.06,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2015,12,1
11024,1786,0,51,2.0575342465753423,2.0,4104.5,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11025,5595,0,40,2.871232876712329,2.0,4043.51,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11026,9907,0,34,11.936986301369863,2.0,7463.3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,12,1
11027,332,0,24,4.608219178082192,1.0,4258.8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2015,12,1
11030,7321,0,50,4.986301369863013,2.0,3208.53,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11032,9926,0,55,7.1068493150684935,2.0,34951.71,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11033,9959,1,40,2.016438356164384,3.0,5099.06,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11034,16144,0,34,6.882191780821918,1.0,3119.47,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11035,10733,0,25,3.2684931506849315,1.0,1470.56,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11036,8402,2,41,12.895890410958906,4.0,12050.97,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11037,11377,0,58,21.85753424657534,2.0,16542.49,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11038,14566,0,46,3.797260273972603,2.0,1818.43,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11039,6312,0,46,15.087671232876714,2.0,2181.1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11040,15231,0,54,7.958904109589041,1.0,1670.06,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11041,4367,3,38,2.2575342465753425,5.0,1800.49,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11042,9034,0,56,10.868493150684932,1.0,3829.1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11043,13307,0,45,0.926027397260274,1.0,4639.93,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11044,1138,0,34,1.2493150684931509,2.0,3032.33,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11045,10225,0,41,0.2958904109589041,1.0,1749.39,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11046,9456,2,38,0.6794520547945205,4.0,1899.82,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2015,12,1
11047,14111,0,28,8.208219178082192,2.0,8594.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,12,1
11048,16306,0,44,25.728767123287675,2.0,5163.3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11049,6415,0,56,2.915068493150685,2.0,5637.83,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,12,1
11050,6364,2,30,6.164383561643835,4.0,3031.53,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2015,12,1
11051,10666,2,32,11.01917808219178,4.0,3380.22,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11052,11230,0,48,23.36164383561644,2.0,25857.6,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2015,12,1
11053,13092,0,46,12.6,2.0,3310.37,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11055,1657,0,59,3.3945205479452056,1.0,2767.12,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2015,12,1
11056,10306,0,51,4.216438356164384,1.0,3072.78,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11057,1279,0,30,9.6,2.0,28905.33,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,12,1
11058,1340,0,32,5.597260273972603,1.0,5324.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11059,4772,0,49,11.194520547945206,1.0,19626.79,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11060,8147,0,46,8.06027397260274,2.0,24001.72,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11061,6152,0,33,3.9178082191780814,1.0,1089.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11062,9903,0,41,14.350684931506851,2.0,2587.51,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11063,13103,0,54,7.0109589041095886,2.0,1244.32,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11064,528,1,37,15.449315068493153,3.0,8929.75,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11065,11693,0,33,6.076712328767122,1.0,3738.19,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2015,12,1
11066,13228,0,36,10.517808219178082,2.0,1954.87,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11067,161,0,41,13.194520547945206,2.0,4230.23,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11068,1723,3,33,3.06027397260274,5.0,6658.33,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11069,6726,0,25,2.126027397260274,1.0,505.72,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11070,12592,1,47,3.032876712328767,3.0,1303.35,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11071,1901,0,32,14.263013698630138,1.0,4486.91,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2015,12,1
11073,15170,0,53,14.03835616438356,2.0,1731.06,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11075,2173,3,39,2.4219178082191783,5.0,1822.3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11076,14958,0,44,1.0986301369863014,2.0,1568.16,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2015,12,1
11077,14799,1,43,5.216438356164384,3.0,5113.21,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2015,12,1
11078,11391,0,44,1.8410958904109591,1.0,3037.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11080,2099,2,31,11.01095890410959,3.0,7245.21,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11081,7970,0,48,6.583561643835616,2.0,3576.38,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11082,5531,1,35,7.542465753424658,3.0,1980.53,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11083,5416,1,27,4.432876712328767,2.0,1314.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2015,12,1
11084,2996,2,37,4.635616438356164,4.0,1577.16,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11086,11851,2,41,8.846575342465753,4.0,6046.06,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11087,7808,0,46,19.9013698630137,2.0,13205.54,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11088,5186,0,53,10.663013698630136,2.0,7383.31,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11089,2250,0,32,8.764383561643836,2.0,11653.72,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11092,12473,2,36,7.4520547945205475,4.0,1683.8,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11093,9092,0,51,8.038356164383561,2.0,7864.55,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11095,2837,3,31,1.9753424657534249,5.0,4264.23,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11096,12402,0,53,18.28767123287671,2.0,93994.63,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11097,7114,0,46,4.712328767123288,2.0,9392.83,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11098,15877,0,52,14.054794520547944,2.0,5064.02,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11099,14665,0,27,4.9671232876712335,1.0,7659.17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11100,14456,1,34,3.6986301369863015,2.0,1056.42,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11101,3519,1,42,1.9342465753424656,3.0,5408.22,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11102,8571,0,46,0.96986301369863,2.0,5173.02,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2015,12,1
11103,7615,0,30,8.435616438356165,2.0,37921.89,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2015,12,1
11104,11738,2,39,6.347945205479452,4.0,8000.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11107,12961,0,61,40.57534246575342,2.0,10227.06,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11108,11659,0,43,3.8301369863013695,2.0,8963.05,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11109,8553,1,50,27.65479452054794,3.0,16627.7,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11110,5380,0,27,2.263013698630137,1.0,1874.25,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11112,7728,0,27,1.263013698630137,1.0,5249.1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11113,12149,1,37,13.276712328767124,3.0,7305.3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11114,8667,1,37,4.575342465753423,3.0,16741.05,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11115,5493,1,33,2.682191780821918,3.0,1358.06,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11116,7390,2,34,11.221917808219178,4.0,8182.88,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11117,3362,0,59,7.410958904109589,2.0,3767.11,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11118,14408,0,28,0.6191780821917808,1.0,2094.02,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11120,14626,0,53,7.884931506849315,2.0,3363.99,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11121,9294,0,36,8.6,2.0,6582.25,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11122,7785,0,32,10.145205479452056,1.0,4712.7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2015,12,1
11123,4571,1,28,6.515068493150685,3.0,970.48,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11127,7353,1,42,5.758904109589041,3.0,3284.02,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11128,1017,0,32,8.936986301369863,2.0,3149.73,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11129,16516,0,32,0.8438356164383561,2.0,3011.85,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11130,8221,1,38,0.3835616438356164,2.0,2141.28,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11132,90,0,27,8.693150684931506,2.0,13966.76,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
11133,2915,0,55,14.868493150684932,2.0,6444.74,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11134,3012,0,47,8.638356164383561,2.0,1479.27,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11135,12691,2,39,20.126027397260277,4.0,18862.26,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11136,6901,1,30,8.715068493150685,3.0,7539.97,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,12,1
11137,15429,0,38,4.287671232876712,2.0,5449.72,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,12,1
11138,9736,0,38,1.0246575342465754,2.0,4178.58,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,12,1
